Instance,Instance Size,Pivoting Rule,Neighborhood,Initial Solution,Run,Deviation (%),Time (s)
ta058,50,first,insert,srz,1,5.3074,0.0904
ta058,50,first,insert,srz,2,5.3074,0.0919
ta058,50,first,insert,srz,3,5.3074,0.092
ta058,50,first,insert,srz,4,5.3074,0.0868
ta058,50,first,insert,srz,5,5.3074,0.092
ta058,50,first,insert,srz,6,5.3074,0.0924
ta058,50,first,insert,srz,7,5.3074,0.0892
ta058,50,first,insert,srz,8,5.3074,0.0911
ta058,50,first,insert,srz,9,5.3074,0.1024
ta058,50,first,insert,srz,10,5.3074,0.1146
ta058,50,best,transpose,random,1,19.5201,0.023
ta058,50,best,transpose,random,2,25.4096,0.0126
ta058,50,best,transpose,random,3,19.2156,0.0256
ta058,50,best,transpose,random,4,31.3146,0.0099
ta058,50,best,transpose,random,5,27.0188,0.0192
ta058,50,best,transpose,random,6,27.6057,0.0056
ta058,50,best,transpose,random,7,20.6949,0.0104
ta058,50,best,transpose,random,8,25.4268,0.006
ta058,50,best,transpose,random,9,22.011,0.0089
ta058,50,best,transpose,random,10,27.2498,0.0096
ta058,50,best,transpose,srz,1,5.3074,0.0409
ta058,50,best,transpose,srz,2,5.3074,0.0413
ta058,50,best,transpose,srz,3,5.3074,0.0431
ta058,50,best,transpose,srz,4,5.3074,0.0417
ta058,50,best,transpose,srz,5,5.3074,0.0419
ta058,50,best,transpose,srz,6,5.3074,0.0407
ta058,50,best,transpose,srz,7,5.3074,0.0419
ta058,50,best,transpose,srz,8,5.3074,0.0409
ta058,50,best,transpose,srz,9,5.3074,0.0407
ta058,50,best,transpose,srz,10,5.3074,0.0422
ta058,50,best,exchange,random,1,21.953,0.242
ta058,50,best,exchange,random,2,22.291,0.1447
ta058,50,best,exchange,random,3,22.6404,0.1928
ta058,50,best,exchange,random,4,23.7703,0.1938
ta058,50,best,exchange,random,5,23.1335,0.1469
ta058,50,best,exchange,random,6,27.1257,0.0979
ta058,50,best,exchange,random,7,26.5305,0.0996
ta058,50,best,exchange,random,8,23.6078,0.0996
ta058,50,best,exchange,random,9,22.7294,0.1476
ta058,50,best,exchange,random,10,27.9282,0.1495
ta058,50,best,exchange,srz,1,5.3074,0.0885
ta058,50,best,exchange,srz,2,5.3074,0.0878
ta058,50,best,exchange,srz,3,5.3074,0.0895
ta058,50,best,exchange,srz,4,5.3074,0.0909
ta058,50,best,exchange,srz,5,5.3074,0.087
ta058,50,best,exchange,srz,6,5.3074,0.0865
ta058,50,best,exchange,srz,7,5.3074,0.0887
ta058,50,best,exchange,srz,8,5.3074,0.0878
ta058,50,best,exchange,srz,9,5.3074,0.0885
ta058,50,best,exchange,srz,10,5.3074,0.0861
ta058,50,best,insert,random,1,21.8714,0.1503
ta058,50,best,insert,random,2,25.288,0.1518
ta058,50,best,insert,random,3,20.5994,0.1523
ta058,50,best,insert,random,4,27.929,0.1522
ta058,50,best,insert,random,5,23.7148,0.1556
ta058,50,best,insert,random,6,23.3033,0.1484
ta058,50,best,insert,random,7,23.7025,0.1527
ta058,50,best,insert,random,8,26.6514,0.1044
ta058,50,best,insert,random,9,25.261,0.1509
ta058,50,best,insert,random,10,23.3172,0.1039
ta058,50,best,insert,srz,1,5.3074,0.0864
ta058,50,best,insert,srz,2,5.3074,0.0891
ta058,50,best,insert,srz,3,5.3074,0.0889
ta058,50,best,insert,srz,4,5.3074,0.0869
ta058,50,best,insert,srz,5,5.3074,0.0898
ta058,50,best,insert,srz,6,5.3074,0.0899
ta058,50,best,insert,srz,7,5.3074,0.1142
ta058,50,best,insert,srz,8,5.3074,0.0882
ta058,50,best,insert,srz,9,5.3074,0.0884
ta058,50,best,insert,srz,10,5.3074,0.0898
ta056,50,first,transpose,random,1,19.7287,0.1684
ta056,50,first,transpose,random,2,20.5223,0.111
ta056,50,first,transpose,random,3,17.6737,0.2907
ta056,50,first,transpose,random,4,19.4467,0.1658
ta056,50,first,transpose,random,5,20.31,0.0861
ta056,50,first,transpose,random,6,19.9186,0.1825
ta056,50,first,transpose,random,7,26.5926,0.0966
ta056,50,first,transpose,random,8,15.1253,0.4172
ta056,50,first,transpose,random,9,17.9059,0.1337
ta056,50,first,transpose,random,10,20.2859,0.1199
ta056,50,first,transpose,srz,1,6.6185,0.1356
ta056,50,first,transpose,srz,2,6.6185,0.1349
ta056,50,first,transpose,srz,3,6.6591,0.0979
ta056,50,first,transpose,srz,4,6.6185,0.1558
ta056,50,first,transpose,srz,5,7.3781,0.1095
ta056,50,first,transpose,srz,6,6.6741,0.087
ta056,50,first,transpose,srz,7,6.6591,0.0888
ta056,50,first,transpose,srz,8,6.6185,0.1094
ta056,50,first,transpose,srz,9,6.6343,0.1172
ta056,50,first,transpose,srz,10,6.6185,0.1562
ta056,50,first,exchange,random,1,10.7459,0.113
ta056,50,first,exchange,random,2,11.2642,0.1213
ta056,50,first,exchange,random,3,16.6014,0.0825
ta056,50,first,exchange,random,4,12.5653,0.1318
ta056,50,first,exchange,random,5,14.8715,0.0965
ta056,50,first,exchange,random,6,10.5775,0.2351
ta056,50,first,exchange,random,7,10.5593,0.2094
ta056,50,first,exchange,random,8,15.4968,0.0931
ta056,50,first,exchange,random,9,14.5274,0.1145
ta056,50,first,exchange,random,10,19.4757,0.0639
ta056,50,first,exchange,srz,1,6.6741,0.0936
ta056,50,first,exchange,srz,2,6.6741,0.0914
ta056,50,first,exchange,srz,3,6.6741,0.0888
ta056,50,first,exchange,srz,4,6.6741,0.089
ta056,50,first,exchange,srz,5,6.6741,0.0919
ta056,50,first,exchange,srz,6,6.6741,0.0875
ta056,50,first,exchange,srz,7,6.5837,0.0891
ta056,50,first,exchange,srz,8,6.6741,0.1218
ta056,50,first,exchange,srz,9,6.6732,0.0915
ta056,50,first,exchange,srz,10,6.6741,0.0878
ta056,50,first,insert,random,1,18.0104,0.0857
ta056,50,first,insert,random,2,19.6631,0.0808
ta056,50,first,insert,random,3,11.3313,0.1167
ta056,50,first,insert,random,4,18.4101,0.2065
ta056,50,first,insert,random,5,11.3405,0.1415
ta056,50,first,insert,random,6,10.5311,0.1239
ta056,50,first,insert,random,7,14.2985,0.112
ta056,50,first,insert,random,8,16.322,0.0901
ta056,50,first,insert,random,9,15.2381,0.1987
ta056,50,first,insert,random,10,15.9106,0.129
ta056,50,first,insert,srz,1,6.6741,0.0924
ta056,50,first,insert,srz,2,6.6741,0.0909
ta056,50,first,insert,srz,3,6.597,0.0892
ta056,50,first,insert,srz,4,6.6741,0.0906
ta056,50,first,insert,srz,5,6.6741,0.0917
ta056,50,first,insert,srz,6,7.8467,0.1257
ta056,50,first,insert,srz,7,7.194,0.1098
ta056,50,first,insert,srz,8,6.6741,0.0901
ta056,50,first,insert,srz,9,6.6741,0.092
ta056,50,first,insert,srz,10,6.6741,0.0892
ta056,50,best,transpose,random,1,26.2717,0.0142
ta056,50,best,transpose,random,2,27.7321,0.01
ta056,50,best,transpose,random,3,23.108,0.0121
ta056,50,best,transpose,random,4,27.0264,0.0166
ta056,50,best,transpose,random,5,27.9817,0.0073
ta056,50,best,transpose,random,6,25.7907,0.0079
ta056,50,best,transpose,random,7,24.7889,0.0052
ta056,50,best,transpose,random,8,29.8202,0.0073
ta056,50,best,transpose,random,9,22.7804,0.0075
ta056,50,best,transpose,random,10,22.6278,0.005
ta056,50,best,transpose,srz,1,6.6741,0.0482
ta056,50,best,transpose,srz,2,6.6741,0.0424
ta056,50,best,transpose,srz,3,6.6741,0.041
ta056,50,best,transpose,srz,4,6.6741,0.0391
ta056,50,best,transpose,srz,5,6.6741,0.0403
ta056,50,best,transpose,srz,6,6.6741,0.0397
ta056,50,best,transpose,srz,7,6.6741,0.0403
ta056,50,best,transpose,srz,8,6.6741,0.0444
ta056,50,best,transpose,srz,9,6.6741,0.0408
ta056,50,best,transpose,srz,10,6.6741,0.0402
ta056,50,best,exchange,random,1,29.1021,0.1452
ta056,50,best,exchange,random,2,24.3088,0.1915
ta056,50,best,exchange,random,3,20.9411,0.1442
ta056,50,best,exchange,random,4,25.3404,0.1446
ta056,50,best,exchange,random,5,22.2497,0.147
ta056,50,best,exchange,random,6,19.8514,0.1455
ta056,50,best,exchange,random,7,24.3743,0.2946
ta056,50,best,exchange,random,8,25.0518,0.2635
ta056,50,best,exchange,random,9,23.38,0.1459
ta056,50,best,exchange,random,10,25.08,0.1437
ta056,50,best,exchange,srz,1,6.6741,0.0882
ta056,50,best,exchange,srz,2,6.6741,0.0903
ta056,50,best,exchange,srz,3,6.6741,0.0878
ta056,50,best,exchange,srz,4,6.6741,0.0859
ta056,50,best,exchange,srz,5,6.6741,0.0865
ta056,50,best,exchange,srz,6,6.6741,0.0859
ta056,50,best,exchange,srz,7,6.6741,0.0857
ta056,50,best,exchange,srz,8,6.6741,0.0897
ta056,50,best,exchange,srz,9,6.6741,0.0865
ta056,50,best,exchange,srz,10,6.6741,0.0899
ta056,50,best,insert,random,1,19.4077,0.1507
ta056,50,best,insert,random,2,24.5932,0.1972
ta056,50,best,insert,random,3,24.8354,0.1519
ta056,50,best,insert,random,4,29.685,0.1473
ta056,50,best,insert,random,5,25.6041,0.1003
ta056,50,best,insert,random,6,26.0553,0.1954
ta056,50,best,insert,random,7,21.0489,0.1502
ta056,50,best,insert,random,8,27.1955,0.196
ta056,50,best,insert,random,9,23.0284,0.1507
ta056,50,best,insert,random,10,25.7924,0.1496
ta056,50,best,insert,srz,1,6.6741,0.0864
ta056,50,best,insert,srz,2,6.6741,0.0884
ta056,50,best,insert,srz,3,6.6741,0.1129
ta056,50,best,insert,srz,4,6.6741,0.0939
ta056,50,best,insert,srz,5,6.6741,0.0905
ta056,50,best,insert,srz,6,6.6741,0.0873
ta056,50,best,insert,srz,7,6.6741,0.0891
ta056,50,best,insert,srz,8,6.6741,0.0894
ta056,50,best,insert,srz,9,6.6741,0.0884
ta056,50,best,insert,srz,10,6.6741,0.0875
ta083,100,first,transpose,random,1,21.176,1.1986
ta083,100,first,transpose,random,2,18.7567,1.5696
ta083,100,first,transpose,random,3,22.5648,0.652
ta083,100,first,transpose,random,4,22.84,0.6806
ta083,100,first,transpose,random,5,23.2178,1.4468
ta083,100,first,transpose,random,6,20.352,1.7705
ta083,100,first,transpose,random,7,21.6449,1.1023
ta083,100,first,transpose,random,8,19.805,0.8075
ta083,100,first,transpose,random,9,22.6121,0.7849
ta083,100,first,transpose,random,10,22.1914,0.7064
ta083,100,first,transpose,srz,1,6.903,0.7616
ta083,100,first,transpose,srz,2,6.916,0.7838
ta083,100,first,transpose,srz,3,6.903,0.6376
ta083,100,first,transpose,srz,4,6.903,0.9286
ta083,100,first,transpose,srz,5,6.903,0.8726
ta083,100,first,transpose,srz,6,6.903,0.8051
ta083,100,first,transpose,srz,7,6.903,0.6538
ta083,100,first,transpose,srz,8,6.903,0.7348
ta083,100,first,transpose,srz,9,6.903,0.7529
ta083,100,first,transpose,srz,10,6.903,0.7588
ta083,100,first,exchange,random,1,13.6939,0.9299
ta083,100,first,exchange,random,2,15.2159,1.9885
ta083,100,first,exchange,random,3,13.2571,0.8728
ta083,100,first,exchange,random,4,13.7444,1.8089
ta083,100,first,exchange,random,5,16.2861,0.6171
ta083,100,first,exchange,random,6,14.4703,1.2234
ta083,100,first,exchange,random,7,12.5823,0.6729
ta083,100,first,exchange,random,8,13.5328,0.9631
ta083,100,first,exchange,random,9,13.7776,0.6306
ta083,100,first,exchange,random,10,11.107,1.2083
ta083,100,first,exchange,srz,1,7.3749,0.9455
ta083,100,first,exchange,srz,2,6.749,0.83
ta083,100,first,exchange,srz,3,8.1305,0.986
ta083,100,first,exchange,srz,4,6.5595,0.8593
ta083,100,first,exchange,srz,5,7.3835,1.0379
ta083,100,first,exchange,srz,6,6.9833,0.9866
ta083,100,first,exchange,srz,7,7.5405,1.3793
ta083,100,first,exchange,srz,8,6.9087,1.2903
ta083,100,first,exchange,srz,9,7.3419,0.8833
ta083,100,first,exchange,srz,10,7.1541,1.0424
ta083,100,first,insert,random,1,13.3655,0.8985
ta083,100,first,insert,random,2,17.9873,0.4557
ta083,100,first,insert,random,3,16.4107,0.8858
ta083,100,first,insert,random,4,13.8933,1.051
ta083,100,first,insert,random,5,15.9467,1.0138
ta083,100,first,insert,random,6,11.711,1.2097
ta083,100,first,insert,random,7,18.8705,0.8167
ta083,100,first,insert,random,8,18.9135,0.7863
ta083,100,first,insert,random,9,18.8319,0.5545
ta083,100,first,insert,random,10,15.9921,1.3889
ta083,100,first,insert,srz,1,7.4203,0.6769
ta083,100,first,insert,srz,2,7.5527,0.6675
ta083,100,first,insert,srz,3,6.8422,1.1389
ta083,100,first,insert,srz,4,7.7516,1.1347
ta083,100,first,insert,srz,5,8.2675,1.1873
ta083,100,first,insert,srz,6,7.9051,0.7268
ta083,100,first,insert,srz,7,7.3511,0.8415
ta083,100,first,insert,srz,8,8.111,0.8633
ta083,100,first,insert,srz,9,7.7824,0.7698
ta083,100,first,insert,srz,10,7.4019,0.7865
ta083,100,best,transpose,random,1,24.0896,0.0196
ta083,100,best,transpose,random,2,27.1229,0.0236
ta083,100,best,transpose,random,3,26.6072,0.0528
ta083,100,best,transpose,random,4,27.3096,0.0343
ta083,100,best,transpose,random,5,23.6688,0.034
ta083,100,best,transpose,random,6,21.8841,0.0133
ta083,100,best,transpose,random,7,24.8693,0.0224
ta083,100,best,transpose,random,8,26.8583,0.04
ta083,100,best,transpose,random,9,27.0629,0.0674
ta083,100,best,transpose,random,10,22.0427,0.03
ta083,100,best,transpose,srz,1,6.916,0.2847
ta083,100,best,transpose,srz,2,6.916,0.2859
ta083,100,best,transpose,srz,3,6.916,0.2763
ta083,100,best,transpose,srz,4,6.916,0.2821
ta083,100,best,transpose,srz,5,6.916,0.2824
ta083,100,best,transpose,srz,6,6.916,0.2855
ta083,100,best,transpose,srz,7,6.916,0.2841
ta083,100,best,transpose,srz,8,6.916,0.2997
ta083,100,best,transpose,srz,9,6.916,0.2863
ta083,100,best,transpose,srz,10,6.916,0.2841
ta083,100,best,exchange,random,1,24.0496,1.5147
ta083,100,best,exchange,random,2,22.744,1.9371
ta083,100,best,exchange,random,3,27.0572,1.5334
ta083,100,best,exchange,random,4,26.37,1.5223
ta083,100,best,exchange,random,5,22.7364,2.2752
ta083,100,best,exchange,random,6,26.7716,2.29
ta083,100,best,exchange,random,7,27.572,2.3046
ta083,100,best,exchange,random,8,27.6512,1.1343
ta083,100,best,exchange,random,9,27.7342,1.1372
ta083,100,best,exchange,random,10,27.3837,1.1561
ta083,100,best,exchange,srz,1,6.916,1.4204
ta083,100,best,exchange,srz,2,6.916,1.4322
ta083,100,best,exchange,srz,3,6.916,1.4537
ta083,100,best,exchange,srz,4,6.916,1.4234
ta083,100,best,exchange,srz,5,6.916,1.4327
ta083,100,best,exchange,srz,6,6.916,1.4207
ta083,100,best,exchange,srz,7,6.916,1.4244
ta083,100,best,exchange,srz,8,6.916,1.4241
ta083,100,best,exchange,srz,9,6.916,1.4421
ta083,100,best,exchange,srz,10,6.916,1.4258
ta083,100,best,insert,random,1,30.5864,1.16
ta083,100,best,insert,random,2,30.0959,1.1411
ta083,100,best,insert,random,3,30.7151,1.1313
ta083,100,best,insert,random,4,20.2507,1.9391
ta083,100,best,insert,random,5,24.6817,1.1357
ta083,100,best,insert,random,6,25.6924,1.1459
ta083,100,best,insert,random,7,27.3391,1.1347
ta083,100,best,insert,random,8,26.5516,1.1545
ta083,100,best,insert,random,9,30.2116,1.1565
ta083,100,best,insert,random,10,27.0567,1.1545
ta083,100,best,insert,srz,1,7.1592,1.4642
ta083,100,best,insert,srz,2,7.1592,1.4444
ta083,100,best,insert,srz,3,7.1592,1.4245
ta083,100,best,insert,srz,4,7.1592,1.4529
ta083,100,best,insert,srz,5,7.1592,1.431
ta083,100,best,insert,srz,6,7.1592,1.4372
ta083,100,best,insert,srz,7,7.1592,1.4454
ta083,100,best,insert,srz,8,7.1592,1.4379
ta083,100,best,insert,srz,9,7.1592,1.4353
ta083,100,best,insert,srz,10,7.1592,1.4512
ta104,200,first,transpose,random,1,19.341,18.9006
ta104,200,first,transpose,random,2,24.5665,5.2994
ta104,200,first,transpose,random,3,23.3789,11.5733
ta104,200,first,transpose,random,4,23.8928,9.6995
ta104,200,first,transpose,random,5,21.8627,16.3597
ta104,200,first,transpose,random,6,24.3478,6.5181
ta104,200,first,transpose,random,7,24.1938,5.4043
ta104,200,first,transpose,random,8,27.701,5.0096
ta104,200,first,transpose,random,9,28.9768,5.152
ta104,200,first,transpose,random,10,20.2371,18.4563
ta104,200,first,transpose,srz,1,5.0551,13.7111
ta104,200,first,transpose,srz,2,5.0672,8.2066
ta104,200,first,transpose,srz,3,5.075,7.9435
ta104,200,first,transpose,srz,4,5.1318,6.7366
ta104,200,first,transpose,srz,5,5.1452,7.2596
ta104,200,first,transpose,srz,6,5.0551,10.0249
ta104,200,first,transpose,srz,7,5.1261,6.9596
ta104,200,first,transpose,srz,8,5.1461,8.6596
ta104,200,first,transpose,srz,9,5.0551,13.1803
ta104,200,first,transpose,srz,10,5.1141,6.8203
ta104,200,first,exchange,random,1,13.6757,11.2548
ta104,200,first,exchange,random,2,11.9829,25.0483
ta104,200,first,exchange,random,3,14.3935,7.6667
ta104,200,first,exchange,random,4,16.2691,5.3486
ta104,200,first,exchange,random,5,14.6526,13.112
ta104,200,first,exchange,random,6,15.8217,7.9562
ta104,200,first,exchange,random,7,15.0718,8.1073
ta104,200,first,exchange,random,8,15.0406,6.228
ta104,200,first,exchange,random,9,14.0056,10.7916
ta104,200,first,exchange,random,10,17.2358,4.4341
ta104,200,first,exchange,srz,1,5.2426,5.2695
ta104,200,first,exchange,srz,2,5.2426,5.2638
ta104,200,first,exchange,srz,3,5.2426,5.2601
ta104,200,first,exchange,srz,4,5.2426,5.2432
ta104,200,first,exchange,srz,5,5.2426,5.2618
ta104,200,first,exchange,srz,6,5.2426,5.2919
ta104,200,first,exchange,srz,7,5.2426,5.2735
ta104,200,first,exchange,srz,8,5.2426,5.284
ta104,200,first,exchange,srz,9,5.2426,5.2656
ta104,200,first,exchange,srz,10,5.2426,5.2876
ta104,200,first,insert,random,1,17.4585,12.0875
ta104,200,first,insert,random,2,18.2444,6.1411
ta104,200,first,insert,random,3,19.0163,9.7437
ta104,200,first,insert,random,4,14.3166,13.0489
ta104,200,first,insert,random,5,16.8184,6.9687
ta104,200,first,insert,random,6,19.0412,3.7543
ta104,200,first,insert,random,7,16.4941,6.6536
ta104,200,first,insert,random,8,16.3616,4.5456
ta104,200,first,insert,random,9,20.7227,6.7079
ta104,200,first,insert,random,10,17.404,4.6861
ta104,200,first,insert,srz,1,5.2426,8.3616
ta104,200,first,insert,srz,2,5.2426,5.2864
ta104,200,first,insert,srz,3,5.2426,7.2887
ta104,200,first,insert,srz,4,5.2426,8.2195
ta104,200,first,insert,srz,5,5.2426,5.2974
ta104,200,first,insert,srz,6,5.4615,11.0005
ta104,200,first,insert,srz,7,5.2426,5.3133
ta104,200,first,insert,srz,8,5.2426,5.3014
ta104,200,first,insert,srz,9,5.3396,6.528
ta104,200,first,insert,srz,10,5.2426,7.1188
ta104,200,best,transpose,random,1,24.2683,0.1397
ta104,200,best,transpose,random,2,29.3641,0.0408
ta104,200,best,transpose,random,3,24.1769,0.0403
ta104,200,best,transpose,random,4,24.7393,0.0754
ta104,200,best,transpose,random,5,27.4213,0.0411
ta104,200,best,transpose,random,6,28.2016,0.1872
ta104,200,best,transpose,random,7,27.8098,0.1497
ta104,200,best,transpose,random,8,28.6349,0.1857
ta104,200,best,transpose,random,9,26.2758,0.0763
ta104,200,best,transpose,random,10,27.6961,0.1117
ta104,200,best,transpose,srz,1,5.2426,2.2115
ta104,200,best,transpose,srz,2,5.2426,2.1824
ta104,200,best,transpose,srz,3,5.2426,2.1975
ta104,200,best,transpose,srz,4,5.2426,2.19
ta104,200,best,transpose,srz,5,5.2426,2.1598
ta104,200,best,transpose,srz,6,5.2426,2.1678
ta104,200,best,transpose,srz,7,5.2426,2.1894
ta104,200,best,transpose,srz,8,5.2426,2.1549
ta104,200,best,transpose,srz,9,5.2426,2.1545
ta104,200,best,transpose,srz,10,5.2426,2.1584
ta104,200,best,exchange,random,1,26.5129,14.9116
ta104,200,best,exchange,random,2,28.9502,9.3381
ta104,200,best,exchange,random,3,27.8377,15.3625
ta104,200,best,exchange,random,4,25.7917,9.2552
ta104,200,best,exchange,random,5,24.4794,28.392
ta104,200,best,exchange,random,6,28.0093,9.2312
ta104,200,best,exchange,random,7,24.1756,15.2398
ta104,200,best,exchange,random,8,29.1552,9.2038
ta104,200,best,exchange,random,9,25.2785,9.1476
ta104,200,best,exchange,random,10,23.6524,15.1234
ta104,200,best,exchange,srz,1,5.2426,5.3563
ta104,200,best,exchange,srz,2,5.2426,5.2064
ta104,200,best,exchange,srz,3,5.2426,5.338
ta104,200,best,exchange,srz,4,5.2426,5.2392
ta104,200,best,exchange,srz,5,5.2426,5.2058
ta104,200,best,exchange,srz,6,5.2426,5.2244
ta104,200,best,exchange,srz,7,5.2426,5.3781
ta104,200,best,exchange,srz,8,5.2426,5.2358
ta104,200,best,exchange,srz,9,5.2426,5.191
ta104,200,best,exchange,srz,10,5.2426,5.1845
ta104,200,best,insert,random,1,26.2236,9.0771
ta104,200,best,insert,random,2,25.927,9.2608
ta104,200,best,insert,random,3,27.6326,9.0649
ta104,200,best,insert,random,4,23.8154,15.6493
ta104,200,best,insert,random,5,29.4786,9.1428
ta104,200,best,insert,random,6,27.7412,9.0649
ta104,200,best,insert,random,7,28.7834,9.2189
ta104,200,best,insert,random,8,26.091,9.265
ta104,200,best,insert,random,9,22.9807,9.0831
ta104,200,best,insert,random,10,27.7249,9.0722
ta104,200,best,insert,srz,1,5.2426,8.3839
ta104,200,best,insert,srz,2,5.2426,8.2627
ta104,200,best,insert,srz,3,5.2426,8.2005
ta104,200,best,insert,srz,4,5.2426,8.2295
ta104,200,best,insert,srz,5,5.2426,8.4138
ta104,200,best,insert,srz,6,5.2426,8.2404
ta104,200,best,insert,srz,7,5.2426,8.2504
ta104,200,best,insert,srz,8,5.2426,8.2058
ta104,200,best,insert,srz,9,5.2426,8.3812
ta104,200,best,insert,srz,10,5.2426,8.2254
ta081,100,first,transpose,random,1,24.3795,0.8147
ta081,100,first,transpose,random,2,23.9425,1.1535
ta081,100,first,transpose,random,3,23.6235,1.2932
ta081,100,first,transpose,random,4,20.5947,0.8283
ta081,100,first,transpose,random,5,22.8483,3.0373
ta081,100,first,transpose,random,6,24.4709,1.226
ta081,100,first,transpose,random,7,22.8628,0.6759
ta081,100,first,transpose,random,8,21.8405,0.8472
ta081,100,first,transpose,random,9,24.5918,1.2347
ta081,100,first,transpose,random,10,21.2673,2.3299
ta081,100,first,transpose,srz,1,7.464,0.6396
ta081,100,first,transpose,srz,2,7.464,0.6456
ta081,100,first,transpose,srz,3,7.464,0.6393
ta081,100,first,transpose,srz,4,7.464,0.7564
ta081,100,first,transpose,srz,5,7.4798,0.7437
ta081,100,first,transpose,srz,6,7.464,0.7191
ta081,100,first,transpose,srz,7,7.464,0.6344
ta081,100,first,transpose,srz,8,7.464,0.6442
ta081,100,first,transpose,srz,9,7.464,0.6402
ta081,100,first,transpose,srz,10,7.464,0.9003
ta081,100,first,exchange,random,1,18.079,0.733
ta081,100,first,exchange,random,2,17.2997,0.6911
ta081,100,first,exchange,random,3,14.9057,1.1071
ta081,100,first,exchange,random,4,17.532,0.8354
ta081,100,first,exchange,random,5,18.693,0.6282
ta081,100,first,exchange,random,6,18.1053,0.7676
ta081,100,first,exchange,random,7,18.6429,0.5044
ta081,100,first,exchange,random,8,12.2458,2.0267
ta081,100,first,exchange,random,9,14.4305,2.048
ta081,100,first,exchange,random,10,13.6928,0.6472
ta081,100,first,exchange,srz,1,7.464,0.6616
ta081,100,first,exchange,srz,2,7.464,0.6679
ta081,100,first,exchange,srz,3,7.464,0.6665
ta081,100,first,exchange,srz,4,7.464,0.668
ta081,100,first,exchange,srz,5,7.464,0.6694
ta081,100,first,exchange,srz,6,7.464,0.7044
ta081,100,first,exchange,srz,7,7.464,0.6674
ta081,100,first,exchange,srz,8,7.464,0.6836
ta081,100,first,exchange,srz,9,7.2765,0.9887
ta081,100,first,exchange,srz,10,7.464,0.6654
ta081,100,first,insert,random,1,20.4415,0.8903
ta081,100,first,insert,random,2,19.0129,0.5779
ta081,100,first,insert,random,3,15.6826,2.0176
ta081,100,first,insert,random,4,12.9625,0.8996
ta081,100,first,insert,random,5,18.7018,0.8353
ta081,100,first,insert,random,6,20.9843,0.5019
ta081,100,first,insert,random,7,12.8374,1.7027
ta081,100,first,insert,random,8,20.6658,1.5221
ta081,100,first,insert,random,9,21.5297,0.987
ta081,100,first,insert,random,10,18.9291,0.7124
ta081,100,first,insert,srz,1,8.2178,0.8206
ta081,100,first,insert,srz,2,6.8806,1.0306
ta081,100,first,insert,srz,3,7.685,0.6842
ta081,100,first,insert,srz,4,7.4232,1.444
ta081,100,first,insert,srz,5,7.033,0.961
ta081,100,first,insert,srz,6,6.9594,1.0856
ta081,100,first,insert,srz,7,7.033,0.9219
ta081,100,first,insert,srz,8,6.9186,1.0477
ta081,100,first,insert,srz,9,6.9186,1.0514
ta081,100,first,insert,srz,10,8.1716,0.8129
ta081,100,best,transpose,random,1,28.717,0.0414
ta081,100,best,transpose,random,2,30.0433,0.0427
ta081,100,best,transpose,random,3,28.581,0.0396
ta081,100,best,transpose,random,4,28.3651,0.0222
ta081,100,best,transpose,random,5,28.5813,0.0329
ta081,100,best,transpose,random,6,29.0604,0.0585
ta081,100,best,transpose,random,7,26.1493,0.0241
ta081,100,best,transpose,random,8,23.9742,0.0125
ta081,100,best,transpose,random,9,28.0751,0.0329
ta081,100,best,transpose,random,10,29.067,0.0229
ta081,100,best,transpose,srz,1,7.464,0.2847
ta081,100,best,transpose,srz,2,7.464,0.2834
ta081,100,best,transpose,srz,3,7.464,0.2852
ta081,100,best,transpose,srz,4,7.464,0.3282
ta081,100,best,transpose,srz,5,7.464,0.3486
ta081,100,best,transpose,srz,6,7.464,0.3042
ta081,100,best,transpose,srz,7,7.464,0.293
ta081,100,best,transpose,srz,8,7.464,0.2872
ta081,100,best,transpose,srz,9,7.464,0.2838
ta081,100,best,transpose,srz,10,7.464,0.2832
ta081,100,best,exchange,random,1,30.0589,3.4502
ta081,100,best,exchange,random,2,27.8575,1.537
ta081,100,best,exchange,random,3,30.0252,2.7033
ta081,100,best,exchange,random,4,34.436,1.5288
ta081,100,best,exchange,random,5,28.3397,1.5487
ta081,100,best,exchange,random,6,27.6211,2.3015
ta081,100,best,exchange,random,7,31.4226,1.9063
ta081,100,best,exchange,random,8,24.8613,2.275
ta081,100,best,exchange,random,9,28.2401,2.2871
ta081,100,best,exchange,random,10,31.0735,1.9172
ta081,100,best,exchange,srz,1,7.9132,1.8215
ta081,100,best,exchange,srz,2,7.9132,1.8293
ta081,100,best,exchange,srz,3,7.9132,1.8056
ta081,100,best,exchange,srz,4,7.9132,1.8035
ta081,100,best,exchange,srz,5,7.9132,1.7899
ta081,100,best,exchange,srz,6,7.9132,1.8068
ta081,100,best,exchange,srz,7,7.9132,1.784
ta081,100,best,exchange,srz,8,7.9132,1.7827
ta081,100,best,exchange,srz,9,7.9132,1.7971
ta081,100,best,exchange,srz,10,7.9132,1.8122
ta081,100,best,insert,random,1,28.9479,4.1519
ta081,100,best,insert,random,2,31.6005,0.7654
ta081,100,best,insert,random,3,26.8172,1.5069
ta081,100,best,insert,random,4,28.4127,1.5317
ta081,100,best,insert,random,5,26.8875,3.4268
ta081,100,best,insert,random,6,27.4455,3.0479
ta081,100,best,insert,random,7,31.3405,1.9136
ta081,100,best,insert,random,8,34.0866,4.6009
