Instance,Instance Size,Pivoting Rule,Neighborhood,Initial Solution,Run,Deviation (%),Time (s)
ta086,100,best,vnd2,random,8,7.5504,4.2332
ta086,100,best,vnd2,random,9,6.2781,7.415
ta086,100,best,vnd2,random,10,6.5941,6.6479
ta086,100,best,vnd2,srz,1,8.0839,2.2897
ta086,100,best,vnd2,srz,2,5.7637,6.0502
ta086,100,best,vnd2,srz,3,6.3037,7.1397
ta086,100,best,vnd2,srz,4,7.1325,4.4918
ta086,100,best,vnd2,srz,5,7.6849,3.1312
ta086,100,best,vnd2,srz,6,6.424,9.2594
ta086,100,best,vnd2,srz,7,6.5491,5.4304
ta086,100,best,vnd2,srz,8,6.3671,6.1236
ta086,100,best,vnd2,srz,9,6.1643,11.0427
ta086,100,best,vnd2,srz,10,5.8618,9.1172
ta058,50,first,vnd1,random,1,4.611,0.5129
ta058,50,first,vnd1,random,2,5.1588,0.2485
ta058,50,first,vnd1,random,3,5.1588,0.2589
ta058,50,first,vnd1,random,4,5.1588,0.2625
ta058,50,first,vnd1,random,5,5.1588,0.279
ta058,50,first,vnd1,random,6,5.1588,0.2862
ta058,50,first,vnd1,random,7,5.1588,0.2668
ta058,50,first,vnd1,random,8,5.1588,0.2556
ta058,50,first,vnd1,random,9,5.1588,0.2797
ta058,50,first,vnd1,random,10,5.1588,0.2536
ta058,50,first,vnd1,srz,1,5.1588,0.2394
ta058,50,first,vnd1,srz,2,5.1588,0.2455
ta058,50,first,vnd1,srz,3,5.1588,0.2595
ta058,50,first,vnd1,srz,4,5.1588,0.2553
ta058,50,first,vnd1,srz,5,5.1588,0.2564
ta058,50,first,vnd1,srz,6,5.1588,0.2641
ta058,50,first,vnd1,srz,7,5.1588,0.2815
ta058,50,first,vnd1,srz,8,5.1588,0.2844
ta058,50,first,vnd1,srz,9,5.1588,0.2978
ta058,50,first,vnd1,srz,10,5.1588,0.2632
ta058,50,first,vnd2,random,1,5.1588,0.2484
ta058,50,first,vnd2,random,2,5.1588,0.2674
ta058,50,first,vnd2,random,3,5.1588,0.2472
ta058,50,first,vnd2,random,4,5.1588,0.2667
ta058,50,first,vnd2,random,5,5.1588,0.2758
ta058,50,first,vnd2,random,6,5.1588,0.2501
ta058,50,first,vnd2,random,7,5.1588,0.2848
ta058,50,first,vnd2,random,8,5.1588,0.3415
ta058,50,first,vnd2,random,9,5.1588,0.2925
ta058,50,first,vnd2,random,10,5.1588,0.2664
ta058,50,first,vnd2,srz,1,5.1588,0.2928
ta058,50,first,vnd2,srz,2,5.1588,0.2646
ta058,50,first,vnd2,srz,3,5.1588,0.2575
ta058,50,first,vnd2,srz,4,5.1588,0.2744
ta058,50,first,vnd2,srz,5,5.1588,0.2653
ta058,50,first,vnd2,srz,6,5.1588,0.2487
ta058,50,first,vnd2,srz,7,5.1588,0.254
ta058,50,first,vnd2,srz,8,5.1588,0.2681
ta058,50,first,vnd2,srz,9,5.1588,0.2769
ta058,50,first,vnd2,srz,10,5.1588,0.2686
ta058,50,best,vnd1,random,1,5.1588,0.235
ta058,50,best,vnd1,random,2,5.1588,0.2648
ta058,50,best,vnd1,random,3,5.1588,0.2554
ta058,50,best,vnd1,random,4,5.1588,0.3091
ta058,50,best,vnd1,random,5,5.1588,0.3121
ta058,50,best,vnd1,random,6,5.1588,0.2579
ta058,50,best,vnd1,random,7,5.1588,0.2855
ta058,50,best,vnd1,random,8,5.1588,0.2954
ta058,50,best,vnd1,random,9,5.1588,0.2582
ta058,50,best,vnd1,random,10,5.1588,0.2766
ta058,50,best,vnd1,srz,1,4.9858,0.4117
ta058,50,best,vnd1,srz,2,5.1588,0.271
ta058,50,best,vnd1,srz,3,5.1588,0.2574
ta058,50,best,vnd1,srz,4,5.1588,0.2785
ta058,50,best,vnd1,srz,5,5.1588,0.2689
ta058,50,best,vnd1,srz,6,5.1588,0.2606
ta058,50,best,vnd1,srz,7,5.1588,0.2966
ta058,50,best,vnd1,srz,8,5.1588,0.3004
ta058,50,best,vnd1,srz,9,5.1588,0.2725
ta058,50,best,vnd1,srz,10,5.1588,0.2592
ta058,50,best,vnd2,random,1,5.1588,0.3092
ta058,50,best,vnd2,random,2,5.1588,0.2907
ta058,50,best,vnd2,random,3,5.1588,0.2977
ta058,50,best,vnd2,random,4,5.1588,0.2769
ta058,50,best,vnd2,random,5,5.1588,0.2596
ta058,50,best,vnd2,random,6,5.1588,0.3104
ta058,50,best,vnd2,random,7,5.1588,0.3375
ta058,50,best,vnd2,random,8,5.1588,0.3035
ta058,50,best,vnd2,random,9,5.1588,0.2644
ta058,50,best,vnd2,random,10,5.1588,0.2648
ta058,50,best,vnd2,srz,1,5.1588,0.2494
ta058,50,best,vnd2,srz,2,5.1588,0.2479
ta058,50,best,vnd2,srz,3,4.82,0.7901
ta058,50,best,vnd2,srz,4,5.1588,0.2718
ta058,50,best,vnd2,srz,5,5.1588,0.2958
ta058,50,best,vnd2,srz,6,5.1588,0.2746
ta058,50,best,vnd2,srz,7,5.1588,0.273
ta058,50,best,vnd2,srz,8,5.1588,0.26
ta058,50,best,vnd2,srz,9,5.1588,0.2598
ta058,50,best,vnd2,srz,10,5.1588,0.2769
ta056,50,first,vnd1,random,1,5.2568,0.7491
ta056,50,first,vnd1,random,2,6.6343,0.2747
ta056,50,first,vnd1,random,3,6.6185,0.3158
ta056,50,first,vnd1,random,4,5.2792,0.4196
ta056,50,first,vnd1,random,5,6.6741,0.2001
ta056,50,first,vnd1,random,6,5.795,0.5256
ta056,50,first,vnd1,random,7,6.6741,0.1937
ta056,50,first,vnd1,random,8,6.6185,0.3229
ta056,50,first,vnd1,random,9,6.6185,0.3201
ta056,50,first,vnd1,random,10,6.6185,0.2618
ta056,50,first,vnd1,srz,1,6.6185,0.2943
ta056,50,first,vnd1,srz,2,6.6185,0.2804
